hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.item	Answer.target_property	Answer.target_position	Answer.left_items	Answer.middle_items	Answer.right_items	Answer.position_chosen	Answer.items_chosen	Answer.target_frequency	Answer.familiarization_cond	Answer.participant_response_type_condition	Answer.participant_feature_count_condition	Answer.linguistic_framing_condition	Answer.target_filler_sequence_condition	Answer.question_type_condition	Answer.manip_check_target	Answer.manip_check_dist	Answer.manip_check_foil	Answer.name_check_correct	Answer.choice	Answer.choice_correct	Answer.money_allocated_to_foil	Answer.money_allocated_to_target	Answer.money_allocated_to_logical	Answer.Likert_value_foil	Answer.Likert_value_target	Answer.Likert_value_logical	Answer.about	Answer.comment	Answer.age	Answer.gender	Answer.scale_and_levels_condition	Answer.familiarization_present_in_study	Answer.top_question_order	Answer.middle_question_order	Answer.bottom_question_order	Answer.image_version	Answer.color_salience	Answer.hand_position
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3SPJ0334214SV3QC8Y0O3LFGU5HJYK	AH5LS9MCWJM1N	Submitted	Tue Jun 09 15:03:32 PDT 2015	Mon Jun 08 15:02:52 PDT 2015	Mon Jun 08 15:03:32 PDT 2015						"""house"""	"""car2"""	"""middle"""	"""bicycle2,car1,"""	""""""	undefined	"""middle"""	""""""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""perceptions of lauuage """	"""thanks """	"""18"""	"""f"""	11	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3Z3ZLGNNSIV81NX1E3R7ASVPZZEQ3C	A2C73Y1COWCA51	Submitted	Tue Jun 09 15:03:36 PDT 2015	Mon Jun 08 15:03:07 PDT 2015	Mon Jun 08 15:03:36 PDT 2015						"""plate"""	"""spoon2"""	"""middle"""	"""fork1,"""	"""spoon1,"""	undefined	"""left"""	"""fork1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""bob and a fork"""	"""great survey"""	""""""	""""""	11	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	33M4IA01QG2KTMJFB7NVMYUY2GHRXE	A1BLMDB1B1SHMM	Submitted	Tue Jun 09 15:03:46 PDT 2015	Mon Jun 08 15:02:31 PDT 2015	Mon Jun 08 15:03:46 PDT 2015						"""plate"""	"""spoon2"""	"""left"""	"""spoon1,"""	"""fork1,"""	undefined	"""middle"""	"""fork1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""what kind of plates bob likes"""	"""nope"""	"""29"""	"""m"""	10	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3ERMJ6L4DYTZHR0WOMNG60N0U047MC	A2O46K86L79OJ7	Submitted	Tue Jun 09 15:03:53 PDT 2015	Mon Jun 08 15:03:11 PDT 2015	Mon Jun 08 15:03:53 PDT 2015						"""house"""	"""bicycle1"""	"""middle"""	"""bicycle1,"""	"""bicycle1,"""	undefined	"""middle"""	"""bicycle1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""linguistics"""	""""""	"""44"""	"""f"""	11	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	37TD41K0AHA8R38XZ0RDYVEKN0DCSM	ALWMGDUMRBQID	Submitted	Tue Jun 09 15:03:55 PDT 2015	Mon Jun 08 15:03:04 PDT 2015	Mon Jun 08 15:03:55 PDT 2015						"""lunchbox"""	"""apple1"""	"""middle"""	"""apple1,"""	"""apple1,apple2,"""	undefined	"""middle"""	"""apple1,apple2,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Luchboxes"""	"""None"""	"""22"""	"""m"""	10	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3ZGVPD4G6TIMEWWMGEGBJYBRY1CTZQ	AQRKP48O0WKBW	Submitted	Tue Jun 09 15:03:56 PDT 2015	Mon Jun 08 15:03:01 PDT 2015	Mon Jun 08 15:03:56 PDT 2015						"""lunchbox"""	"""cookie2"""	"""left"""	"""cookie1,"""	"""apple2,cookie1,"""	undefined	"""left"""	"""cookie1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""lunchboxes"""	""""""	"""22"""	"""m"""	10	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3AAJC4I4FGTS0T0H4K27HSOI0ZLJZB	A38VOZIC9QGEGU	Submitted	Tue Jun 09 15:04:01 PDT 2015	Mon Jun 08 15:02:58 PDT 2015	Mon Jun 08 15:04:01 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	"""apple2,cookie1,"""	"""cookie1,"""	undefined	"""middle"""	"""cookie1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Finding out what people infer when someone mentions something."""	"""It was interesting."""	"""25"""	"""m"""	10	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3DZQRBDBSLGKE3CE67GC5SAQHNZS33	A9L9G563HS81X	Submitted	Tue Jun 09 15:04:05 PDT 2015	Mon Jun 08 15:03:09 PDT 2015	Mon Jun 08 15:04:05 PDT 2015						"""house"""	"""car2"""	"""right"""	""""""	"""bicycle2,car1,"""	"""car1,"""	"""right"""	"""car1,"""	0	-1	0	1	1	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Cars"""	""""""	""""""	"""m"""	9	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3OVR4I9USPKTJJG5EHWQKXNVDZAQ4X	A1Q71TL2W0V6FE	Submitted	Tue Jun 09 15:04:07 PDT 2015	Mon Jun 08 15:03:25 PDT 2015	Mon Jun 08 15:04:07 PDT 2015						"""plate"""	"""spoon2"""	"""left"""	"""spoon1,"""	"""spoon1,"""	"""fork1,"""	"""right"""	"""fork1,"""	0	-1	0	1	16	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""To decide what people focus on."""	"""Interesting experiment."""	"""20"""	"""m"""	9	0	0	1	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3EFE17QCRC6Z8BJDLS5E9MB00SHHSZ	A3QJJR5Y3XE92N	Submitted	Tue Jun 09 15:04:09 PDT 2015	Mon Jun 08 15:02:32 PDT 2015	Mon Jun 08 15:04:09 PDT 2015						"""plate"""	"""fork1"""	"""middle"""	"""fork1,"""	"""fork1,fork2,"""	undefined	"""left"""	"""fork1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""shown 2 plates, one with spoon and fork and other with 2 forks, and had to assume which one was being talked about."""	"""no"""	"""34"""	"""m"""	10	0	0	1	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3K9FOBBF2HK4EUAY4H3Q2KU1UAJNL1	A3PAKT8TH3N2ZZ	Submitted	Tue Jun 09 15:04:10 PDT 2015	Mon Jun 08 15:03:05 PDT 2015	Mon Jun 08 15:04:10 PDT 2015						"""plate"""	"""fork1"""	"""left"""	"""fork1,"""	"""fork1,"""	undefined	"""left"""	"""fork1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""bob and his plates. """	"""nope"""	"""22"""	"""m"""	11	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3YMTUJH0DSH6BZ8XVLQLP2YIX6AT4F	A1S6QWSCBRYSFZ	Submitted	Tue Jun 09 15:04:11 PDT 2015	Mon Jun 08 15:03:27 PDT 2015	Mon Jun 08 15:04:11 PDT 2015						"""house"""	"""bicycle1"""	"""middle"""	"""bicycle1,"""	"""bicycle1,"""	undefined	"""middle"""	"""bicycle1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Bob looking at houses."""	"""No."""	"""27"""	"""f"""	11	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3STRJBFXOWSRP1X0GDD1WJNEUS0KTW	A24DYXCGZQUZUQ	Submitted	Tue Jun 09 15:04:20 PDT 2015	Mon Jun 08 15:03:08 PDT 2015	Mon Jun 08 15:04:20 PDT 2015						"""plate"""	"""fork1"""	"""left"""	"""fork1,fork2,"""	"""fork2,spoon1,"""	undefined	"""middle"""	"""fork2,spoon1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Determining how we assign meaning/context? Not too sure."""	"""thank you!"""	"""30"""	"""M"""	10	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3M23Y66PO28JBMZWP9EACVMARE1S69	A3T021IZ1409ZH	Submitted	Tue Jun 09 15:04:26 PDT 2015	Mon Jun 08 15:03:29 PDT 2015	Mon Jun 08 15:04:26 PDT 2015						"""house"""	"""car2"""	"""middle"""	"""bicycle1,"""	"""car1,"""	undefined	"""left"""	"""bicycle1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""perceived observation"""	"""nope"""	"""33"""	"""m"""	11	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3G0WWMR1UVLF5RQBWMBMJ6TV4G6NQQ	A1DY4DM16TBFPL	Submitted	Tue Jun 09 15:04:54 PDT 2015	Mon Jun 08 15:04:27 PDT 2015	Mon Jun 08 15:04:54 PDT 2015						"""lunchbox"""	"""cookie2"""	"""left"""	"""cookie1,"""	"""apple1,"""	undefined	"""middle"""	"""apple1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""language interpretation"""	""""""	"""23"""	"""m"""	10	0	1	0	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	384PI804XS2OXBDHNKYT3UCJEBFS08	A1QHHILUOTRF8C	Submitted	Tue Jun 09 15:05:03 PDT 2015	Mon Jun 08 15:03:33 PDT 2015	Mon Jun 08 15:05:03 PDT 2015						"""plate"""	"""fork1"""	"""left"""	"""fork1,fork2,"""	"""fork1,"""	undefined	"""left"""	"""fork1,fork2,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Bob would have said spoon if the plate he chose was B.  Because he could only say fork, I assumed it was A.  Deductive reasoning?"""	""""""	"""36"""	"""f"""	10	0	1	0	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3QJOXOW4XJSKQ6F6BU1MCAFHGN7MEC	A3FJCLBK3HF4PD	Submitted	Tue Jun 09 15:05:12 PDT 2015	Mon Jun 08 15:03:31 PDT 2015	Mon Jun 08 15:05:12 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	"""apple2,cookie1,"""	""""""	undefined	"""left"""	"""apple2,cookie1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Asking which box you thought Bob was looking at, while he can only say one word, which is cookie. Both boxes contain a cookie but one contains an apple and a cookie. I figured he was looking at the apple and cookie, because you get two better than one."""	"""Interesting survey. Thanks"""	"""25"""	"""m"""	11	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3QECW5O0KH2O7ICX9Q9VUU4WX25T5K	AU0NZI2T3R792	Submitted	Tue Jun 09 15:05:15 PDT 2015	Mon Jun 08 15:03:43 PDT 2015	Mon Jun 08 15:05:15 PDT 2015						"""plate"""	"""fork1"""	"""middle"""	"""fork2,spoon1,"""	"""fork1,fork2,"""	"""fork2,"""	"""middle"""	"""fork1,fork2,"""	0	-1	0	1	16	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""I do not know."""	"""None"""	"""40"""	"""m"""	9	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	31UV0MXWNQDYY4WMFEARGN2NMLPI5S	A280RC0S51YKFT	Submitted	Tue Jun 09 15:05:16 PDT 2015	Mon Jun 08 15:02:59 PDT 2015	Mon Jun 08 15:05:16 PDT 2015						"""lunchbox"""	"""apple1"""	"""left"""	"""apple1,apple2,"""	"""apple2,cookie1,"""	undefined	"""middle"""	"""apple2,cookie1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""bob and his lunchboxes"""	"""none"""	"""40"""	"""f"""	10	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3LS2AMNW5FRXNCQNX1BZYVT0UQBQO8	A1T8EFHGSEE3RD	Submitted	Tue Jun 09 15:05:18 PDT 2015	Mon Jun 08 15:04:12 PDT 2015	Mon Jun 08 15:05:18 PDT 2015						"""house"""	"""car2"""	"""left"""	"""car1,"""	"""bicycle2,car1,"""	undefined	"""middle"""	"""bicycle2,car1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""evaluating Bob's statement on which house he was looking at"""	"""none"""	"""33"""	"""f"""	10	0	0	1	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3TYCR1GOTCKYVJOH75EKX71A4OQZLT	AXSGMEJMOQHJ9	Submitted	Tue Jun 09 15:05:18 PDT 2015	Mon Jun 08 15:03:59 PDT 2015	Mon Jun 08 15:05:18 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	""""""	"""cookie1,"""	"""apple2,cookie1,"""	"""right"""	"""apple2,cookie1,"""	0	-1	0	1	16	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""lunchboxes"""	""""""	"""26"""	"""m"""	9	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3SKRO2GZ71SQGHLREUTRQD4J298K1M	A36MTY8RSWBZU7	Submitted	Tue Jun 09 15:05:20 PDT 2015	Mon Jun 08 15:04:15 PDT 2015	Mon Jun 08 15:05:20 PDT 2015						"""house"""	"""car2"""	"""middle"""	"""bicycle1,"""	"""car1,"""	"""car1,"""	"""right"""	"""car1,"""	0	-1	0	1	15	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Understanding what Bob was trying to tell you"""	""""""	"""54"""	"""f"""	9	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	37WLF8U1WPRLN3MOK058L9V0AKOK6K	ASI87SMGFEGLK	Submitted	Tue Jun 09 15:05:35 PDT 2015	Mon Jun 08 15:04:21 PDT 2015	Mon Jun 08 15:05:35 PDT 2015						"""plate"""	"""spoon2"""	"""right"""	"""fork1,"""	"""spoon1,"""	"""spoon1,"""	"""middle"""	"""spoon1,"""	0	-1	0	1	1	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Bob, who likes plates."""	""""""	"""22"""	"""m"""	9	0	2	0	1	"""3"""	0	-1
